"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20230925","7호선","대림(구로구청)","9299","9229","20230928",""
"20230925","7호선","남구로","17352","18203","20230928",""
"20230925","7호선","가산디지털단지","51589","51990","20230928",""
"20230925","7호선","철산","23726","24226","20230928",""
"20230925","7호선","광명사거리","23259","22714","20230928",""
"20230925","7호선","천왕","13250","12860","20230928",""
"20230925","7호선","온수(성공회대입구)","12102","11197","20230928",""
"20230925","8호선","암사","21209","18715","20230928",""
"20230925","8호선","천호(풍납토성)","16082","18105","20230928",""
"20230925","8호선","강동구청","11739","12262","20230928",""
"20230925","8호선","몽촌토성(평화의문)","7014","7211","20230928",""
"20230925","8호선","잠실(송파구청)","15598","18173","20230928",""
"20230925","8호선","석촌","8564","9705","20230928",""
"20230925","8호선","송파","10309","10421","20230928",""
"20230925","8호선","가락시장","9530","10624","20230928",""
"20230925","8호선","문정","24601","25691","20230928",""
"20230925","8호선","장지","18565","17276","20230928",""
"20230925","8호선","복정","10620","8978","20230928",""
"20230925","8호선","산성","5701","5880","20230928",""
"20230925","8호선","남한산성입구(성남법원.검찰청)","16167","14884","20230928",""
"20230925","8호선","단대오거리","13781","13146","20230928",""
"20230925","8호선","신흥","5433","5775","20230928",""
"20230925","8호선","수진","5828","5440","20230928",""
"20230925","8호선","모란","5064","3971","20230928",""
"20230925","8호선","남위례","7735","7750","20230928",""
"20230925","9호선","개화","3459","2275","20230928",""
"20230925","9호선","김포공항","6759","10559","20230928",""
"20230925","9호선","공항시장","3317","3596","20230928",""
"20230925","9호선","신방화","7870","7908","20230928",""
"20230925","9호선","마곡나루(서울식물원)","14626","14212","20230928",""
"20230925","9호선","양천향교","11354","11666","20230928",""
"20230925","9호선","가양","24646","24382","20230928",""
"20230925","9호선","증미","9188","8935","20230928",""
"20230925","9호선","등촌","13618","13143","20230928",""
"20230925","9호선","염창","19600","18629","20230928",""
"20230925","9호선","신목동","4816","4263","20230928",""
"20230925","9호선","선유도","10392","9653","20230928",""
"20230925","9호선","당산","21114","21430","20230928",""
"20230925","9호선","국회의사당","19016","19495","20230928",""
"20230925","9호선","여의도","32393","31481","20230928",""
"20230925","9호선","샛강","7637","7552","20230928",""
"20230925","9호선","노량진","28648","27720","20230928",""
"20230925","9호선","노들","5188","4326","20230928",""
"20230925","9호선","흑석(중앙대입구)","11559","11929","20230928",""
"20230925","9호선","동작(현충원)","2103","1780","20230928",""
"20230925","9호선","구반포","1244","1284","20230928",""
"20230925","9호선","신반포","4298","4390","20230928",""
"20230925","9호선","고속터미널","14458","19401","20230928",""
"20230925","9호선","신논현","32787","31804","20230928",""
"20230925","9호선2~3단계","언주","12954","13158","20230928",""
"20230925","9호선2~3단계","선정릉","11224","12024","20230928",""
"20230925","9호선2~3단계","삼성중앙","9077","9430","20230928",""
"20230925","9호선2~3단계","봉은사","22187","22688","20230928",""
"20230925","9호선2~3단계","종합운동장","4975","5135","20230928",""
"20230925","9호선2~3단계","삼전","8040","7703","20230928",""
"20230925","9호선2~3단계","석촌고분","7427","7330","20230928",""
"20230925","9호선2~3단계","석촌","9797","8787","20230928",""
"20230925","9호선2~3단계","송파나루","5556","5954","20230928",""
"20230925","9호선2~3단계","한성백제","3197","2820","20230928",""
"20230925","9호선2~3단계","올림픽공원(한국체대)","7480","7715","20230928",""
"20230925","9호선2~3단계","둔촌오륜","1255","1178","20230928",""
"20230925","9호선2~3단계","중앙보훈병원","14275","12521","20230928",""
"20230925","경강선","판교","6220","6203","20230928",""
"20230925","경강선","이매","1423","1286","20230928",""
"20230925","경강선","삼동","2917","2682","20230928",""
"20230925","경강선","경기광주","8996","8405","20230928",""
"20230925","경강선","초월","3944","3728","20230928",""
"20230925","경강선","곤지암","2604","2494","20230928",""
"20230925","경강선","신둔도예촌","1715","1513","20230928",""
"20230925","경강선","이천","2937","3106","20230928",""
"20230925","경강선","부발","2469","2415","20230928",""
"20230925","경강선","세종대왕릉","383","353","20230928",""
"20230925","경강선","여주","3078","3086","20230928",""
"20230925","경부선","서울역","7983","2942","20230928",""
"20230925","경부선","남영","11520","12322","20230928",""
"20230925","경부선","용산","36654","38890","20230928",""
"20230925","경부선","노량진","9415","9622","20230928",""
"20230925","경부선","대방","11808","13057","20230928",""
"20230925","경부선","영등포","39849","41062","20230928",""
"20230925","경부선","신도림","4239","4463","20230928",""
"20230925","경부선","신길","9852","8482","20230928",""
"20230925","경부선","구로","19905","19752","20230928",""
"20230925","경부선","가산디지털단지","19638","22298","20230928",""
"20230925","경부선","금천구청","12542","12502","20230928",""
"20230925","경부선","석수","10289","9299","20230928",""
"20230925","경부선","관악","8365","7762","20230928",""
"20230925","경부선","안양","27585","27960","20230928",""
"20230925","경부선","명학","10891","10747","20230928",""
"20230925","경부선","금정","30858","31402","20230928",""
"20230925","경부선","군포","8317","8138","20230928",""
"20230925","경부선","의왕","10039","9871","20230928",""
"20230925","경부선","성균관대","16836","16848","20230928",""
"20230925","경부선","화서","9686","9076","20230928",""
"20230925","경부선","수원","37481","39460","20230928",""
"20230925","경부선","독산","20511","21104","20230928",""
"20230925","경부선","세류","3674","3253","20230928",""
"20230925","경부선","병점","17938","17404","20230928",""
"20230925","경부선","세마","3345","3255","20230928",""
"20230925","경부선","오산대","4431","4030","20230928",""
"20230925","경부선","오산","11263","11366","20230928",""
"20230925","경부선","진위","2068","1893","20230928",""
"20230925","경부선","송탄","4712","4459","20230928",""
"20230925","경부선","서정리","9494","8691","20230928",""
"20230925","경부선","평택지제","4749","4568","20230928",""
"20230925","경부선","평택","14221","14507","20230928",""
"20230925","경부선","성환","7328","7419","20230928",""
"20230925","경부선","직산","1030","968","20230928",""
"20230925","경부선","두정","8741","10627","20230928",""
"20230925","경부선","천안","7662","7059","20230928",""
"20230925","경부선","당정","7314","6929","20230928",""
"20230925","경부선","서동탄","1711","1394","20230928",""
"20230925","경부선","광명","3963","3420","20230928",""
"20230925","경원선","이촌(국립중앙박물관)","4539","3560","20230928",""
"20230925","경원선","서빙고","2307","2093","20230928",""
"20230925","경원선","한남","4689","4420","20230928",""
"20230925","경원선","옥수","69","65","20230928",""
"20230925","경원선","응봉","2183","1806","20230928",""
"20230925","경원선","왕십리(성동구청)","17462","17621","20230928",""
"20230925","경원선","청량리(서울시립대입구)","17036","18887","20230928",""
"20230925","경원선","외대앞","11532","11676","20230928",""
"20230925","경원선","신이문","9561","8846","20230928",""
"20230925","경원선","석계","8722","9689","20230928",""
"20230925","경원선","광운대","10440","10052","20230928",""
"20230925","경원선","월계","8701","8038","20230928",""
"20230925","경원선","녹천","5152","4371","20230928",""
"20230925","경원선","창동","1","0","20230928",""
"20230925","경원선","방학","11101","10758","20230928",""
"20230925","경원선","도봉","6666","6303","20230928",""
"20230925","경원선","도봉산","7548","4816","20230928",""
"20230925","경원선","망월사","10128","10301","20230928",""
"20230925","경원선","회룡","14282","14061","20230928",""
"20230925","경원선","의정부","19584","19969","20230928",""
"20230925","경원선","가능","7408","7274","20230928",""
"20230925","경원선","녹양","4981","4682","20230928",""
"20230925","경원선","양주","8952","8429","20230928",""
"20230925","경원선","덕계","5543","4780","20230928",""
"20230925","경원선","덕정","7031","6723","20230928",""
"20230925","경원선","지행","7108","6959","20230928",""
"20230925","경원선","동두천중앙","3644","3553","20230928",""
"20230925","경원선","보산","1592","1501","20230928",""
"20230925","경원선","동두천","2891","3092","20230928",""
"20230925","경원선","소요산","2483","2083","20230928",""
"20230925","경의선","서울역","5284","6978","20230928",""
"20230925","경의선","신촌","1197","1574","20230928",""
"20230925","경의선","효창공원앞","3758","4223","20230928",""
"20230925","경의선","공덕","4342","3772","20230928",""
"20230925","경의선","서강대","2636","2650","20230928",""
"20230925","경의선","홍대입구","1989","2259","20230928",""
"20230925","경의선","가좌","6876","6410","20230928",""
"20230925","경의선","디지털미디어시티","3050","2818","20230928",""
"20230925","경의선","수색","3665","3883","20230928",""
"20230925","경의선","화전","3869","3673","20230928",""
"20230925","경의선","강매","3764","3185","20230928",""
"20230925","경의선","행신","8935","9052","20230928",""
"20230925","경의선","능곡","5615","5026","20230928",""
"20230925","경의선","곡산","802","807","20230928",""
"20230925","경의선","백마","8362","7973","20230928",""
"20230925","경의선","풍산","6953","6315","20230928",""
"20230925","경의선","일산","11853","11336","20230928",""
"20230925","경의선","탄현","8862","8242","20230928",""
"20230925","경의선","야당","9288","9056","20230928",""
"20230925","경의선","운정","8406","7627","20230928",""
"20230925","경의선","금릉","5893","5638","20230928",""
"20230925","경의선","금촌","7078","6814","20230928",""
"20230925","경의선","월롱","2716","2458","20230928",""
"20230925","경의선","파주","1839","1421","20230928",""
"20230925","경의선","문산","5578","5322","20230928",""
"20230925","경의선","임진강","7","4","20230928",""
"20230925","경의선","운천","14","6","20230928",""
"20230925","경인선","개봉","24188","24023","20230928",""
"20230925","경인선","오류동","13093","12122","20230928",""
"20230925","경인선","역곡","31342","31018","20230928",""
"20230925","경인선","부천","35144","34802","20230928",""
"20230925","경인선","송내","29977","29676","20230928",""
"20230925","경인선","부평","29631","30832","20230928",""
"20230925","경인선","백운","8385","8149","20230928",""
"20230925","경인선","동암","17350","17259","20230928",""
"20230925","경인선","주안","21076","19060","20230928",""
"20230925","경인선","제물포","12588","11981","20230928",""
"20230925","경인선","동인천","15164","14224","20230928",""
"20230925","경인선","인천","3505","2678","20230928",""
"20230925","경인선","구일","7641","7646","20230928",""
"20230925","경인선","소사","8946","8557","20230928",""
"20230925","경인선","부개","9798","9131","20230928",""
"20230925","경인선","간석","6578","6146","20230928",""
"20230925","경인선","도원","3704","3716","20230928",""
"20230925","경인선","온수(성공회대입구)","7498","6957","20230928",""
"20230925","경인선","중동","10577","9813","20230928",""
"20230925","경인선","도화","4627","4275","20230928",""
"20230925","경춘선","신내","2628","2503","20230928",""
"20230925","경춘선","갈매","3665","3092","20230928",""
"20230925","경춘선","별내","3746","3507","20230928",""
"20230925","경춘선","퇴계원","4202","3741","20230928",""
"20230925","경춘선","사릉","2808","2606","20230928",""
"20230925","경춘선","금곡","1787","1689","20230928",""
"20230925","경춘선","평내호평","7544","7019","20230928",""
"20230925","경춘선","천마산","1828","1659","20230928",""
"20230925","경춘선","마석","4553","4193","20230928",""
"20230925","경춘선","대성리","554","451","20230928",""
"20230925","경춘선","청평","1926","1820","20230928",""
"20230925","경춘선","상천","354","309","20230928",""
"20230925","경춘선","가평","1956","1847","20230928",""
"20230925","경춘선","굴봉산","122","109","20230928",""
"20230925","경춘선","백양리","71","70","20230928",""
"20230925","경춘선","강촌","565","562","20230928",""
"20230925","경춘선","김유정","375","343","20230928",""
"20230925","경춘선","남춘천","2633","3059","20230928",""
"20230925","경춘선","춘천","1604","1790","20230928",""
"20230925","공항철도 1호선","서울역","12123","11881","20230928",""
"20230925","공항철도 1호선","공덕","3104","3798","20230928",""
"20230925","공항철도 1호선","홍대입구","12482","12107","20230928",""
"20230925","공항철도 1호선","디지털미디어시티","16269","15177","20230928",""
"20230925","공항철도 1호선","마곡나루(서울식물원)","11657","11234","20230928",""
"20230925","공항철도 1호선","김포공항","10467","6630","20230928",""
"20230925","공항철도 1호선","계양","14929","13643","20230928",""
"20230925","공항철도 1호선","검암","7938","7897","20230928",""
"20230925","공항철도 1호선","청라국제도시","8093","7364","20230928",""
"20230925","공항철도 1호선","운서","9402","9469","20230928",""
"20230925","안산선","초지","6198","6180","20230928",""
"20230925","공항철도 1호선","공항화물청사","2453","2625","20230928",""
"20230925","공항철도 1호선","인천공항1터미널","13063","14163","20230928",""
"20230925","공항철도 1호선","인천공항2터미널","6376","6045","20230928",""
"20230925","공항철도 1호선","영종","4434","4290","20230928",""
"20230925","과천선","선바위","8916","7851","20230928",""
"20230925","과천선","경마공원","1098","1088","20230928",""
"20230925","과천선","대공원","2703","2735","20230928",""
"20230925","과천선","과천","7117","6689","20230928",""
"20230925","과천선","정부과천청사","13022","13618","20230928",""
"20230925","과천선","인덕원","27399","27958","20230928",""
"20230925","과천선","평촌","20346","19987","20230928",""
"20230925","과천선","범계","29043","28861","20230928",""
"20230925","분당선","선릉","15102","23325","20230928",""
"20230925","분당선","한티","16869","18275","20230928",""
"20230925","분당선","도곡","8770","8765","20230928",""
"20230925","분당선","구룡","3158","3033","20230928",""
"20230925","분당선","개포동","5414","5575","20230928",""
"20230925","분당선","대모산입구","6811","6289","20230928",""
"20230925","분당선","수서","15581","16898","20230928",""
"20230925","분당선","수원","8735","7734","20230928",""
"20230925","분당선","서울숲","12653","13012","20230928",""
"20230925","분당선","압구정로데오","19048","20563","20230928",""
"20230925","분당선","강남구청","11010","12427","20230928",""
"20230925","분당선","선정릉","8985","9362","20230928",""
"20230925","분당선","가천대","13926","14658","20230928",""
"20230925","분당선","태평","14491","14040","20230928",""
"20230925","분당선","모란","21929","21920","20230928",""
"20230925","분당선","야탑","27925","29484","20230928",""
"20230925","분당선","서현","25946","26354","20230928",""
"20230925","분당선","수내","15717","15927","20230928",""
"20230925","분당선","정자","20010","20978","20230928",""
"20230925","분당선","미금","16696","17824","20230928",""
"20230925","분당선","오리","13130","11169","20230928",""
"20230925","분당선","이매","6453","6043","20230928",""
"20230925","분당선","보정","2997","2644","20230928",""
"20230925","분당선","죽전","15810","17398","20230928",""
"20230925","분당선","구성","5806","5822","20230928",""
"20230925","분당선","신갈","5536","5339","20230928",""
"20230925","분당선","기흥","12565","11870","20230928",""
"20230925","분당선","상갈","6269","5883","20230928",""
"20230925","분당선","청명","5192","5158","20230928",""
"20230925","분당선","영통","9772","9954","20230928",""
"20230925","분당선","망포","17457","16605","20230928",""
"20230925","분당선","매탄권선","6154","5988","20230928",""
"20230925","분당선","수원시청","14076","15131","20230928",""
"20230925","분당선","매교","5881","5727","20230928",""
"20230925","서해선","김포공항","2761","3571","20230928",""
"20230925","서해선","원종","4374","4487","20230928",""
"20230925","서해선","부천종합운동장","2741","2076","20230928",""
"20230925","수인선","고색","5866","5479","20230928",""
"20230925","수인선","오목천","5061","4520","20230928",""
"20230925","수인선","어천","1372","1404","20230928",""
"20230925","수인선","야목","429","357","20230928",""
"20230925","수인선","사리","5735","4838","20230928",""
"20230925","수인선","달월","118","62","20230928",""
"20230925","수인선","월곶","3099","2820","20230928",""
"20230925","수인선","소래포구","5797","5418","20230928",""
"20230925","수인선","인천논현","6061","6436","20230928",""
"20230925","수인선","호구포","4525","4745","20230928",""
"20230925","수인선","남동인더스파크","2382","2721","20230928",""
"20230925","수인선","원인재","4741","5005","20230928",""
"20230925","수인선","연수","5109","4833","20230928",""
"20230925","수인선","송도","2807","2530","20230928",""
"20230925","수인선","인하대","8381","8090","20230928",""
"20230925","수인선","숭의","4658","4304","20230928",""
"20230925","수인선","신포","2017","1968","20230928",""
"20230925","수인선","인천","1085","1634","20230928",""
"20230925","신림선","샛강","3341","3712","20230928",""
"20230925","신림선","대방","2963","2345","20230928",""
"20230925","신림선","서울지방병무청","3335","3686","20230928",""
"20230925","신림선","보라매","4446","4125","20230928",""
"20230925","신림선","보라매공원","2313","2505","20230928",""
"20230925","신림선","보라매병원","8466","8788","20230928",""
"20230925","신림선","당곡","5123","5082","20230928",""
"20230925","신림선","신림","1882","2525","20230928",""
"20230925","신림선","서원","3920","3442","20230928",""
"20230925","신림선","서울대벤처타운","10143","9566","20230928",""
"20230925","신림선","관악산(서울대)","3177","3355","20230928",""
"20230925","안산선","산본","17558","18872","20230928",""
"20230925","안산선","대야미","5554","5039","20230928",""
"20230925","안산선","반월","4841","4691","20230928",""
"20230925","안산선","상록수","17723","17756","20230928",""
"20230925","안산선","한대앞","11266","11959","20230928",""
"20230925","안산선","중앙","20213","20841","20230928",""
"20230925","안산선","고잔","10207","9436","20230928",""
"20230925","안산선","안산","12900","11817","20230928",""
"20230925","안산선","신길온천","2237","1979","20230928",""
"20230925","안산선","정왕","11396","12069","20230928",""
"20230925","안산선","오이도","9080","8588","20230928",""
"20230925","안산선","수리산","4761","3964","20230928",""
"20230925","우이신설선","북한산우이","2939","2654","20230928",""
"20230925","우이신설선","솔밭공원","3026","2825","20230928",""
"20230925","우이신설선","4.19민주묘지","4461","4560","20230928",""
"20230925","우이신설선","가오리","4937","4835","20230928",""
"20230925","우이신설선","화계","3985","3923","20230928",""
"20230925","우이신설선","삼양","2427","2592","20230928",""
"20230925","우이신설선","삼양사거리","2929","2881","20230928",""
"20230925","우이신설선","솔샘","6747","6371","20230928",""
"20230925","우이신설선","북한산보국문","7224","6946","20230928",""
"20230925","우이신설선","정릉","5569","5078","20230928",""
"20230925","우이신설선","성신여대입구(돈암)","3964","4332","20230928",""
"20230925","우이신설선","보문","1834","1890","20230928",""
"20230925","우이신설선","신설동","2627","2573","20230928",""
"20230925","일산선","원흥","13043","12417","20230928",""
"20230925","일산선","삼송","21759","21207","20230928",""
"20230925","일산선","원당","12642","11861","20230928",""
"20230925","일산선","화정","19272","19550","20230928",""
"20230925","일산선","대곡","3291","2316","20230928",""
"20230925","일산선","백석","11136","11254","20230928",""
"20230925","일산선","마두","8717","8995","20230928",""
"20230925","일산선","정발산","7415","7485","20230928",""
"20230925","일산선","주엽","11115","11355","20230928",""
"20230925","일산선","대화","15055","11048","20230928",""
"20230925","장항선","봉명","1623","1640","20230928",""
"20230925","장항선","쌍용(나사렛대)","3255","3311","20230928",""
"20230925","장항선","아산","4511","4005","20230928",""
"20230925","장항선","탕정","1624","1483","20230928",""
"20230925","장항선","배방","1310","1187","20230928",""
"20230925","장항선","온양온천","4448","4490","20230928",""
"20230925","장항선","신창(순천향대)","2717","3394","20230928",""
"20230925","중앙선","회기","31579","30540","20230928",""
"20230925","중앙선","중랑","6207","5967","20230928",""
"20230925","중앙선","상봉(시외버스터미널)","6433","6354","20230928",""
"20230925","중앙선","망우","8580","8357","20230928",""
"20230925","중앙선","양원","3555","3465","20230928",""
"20230925","중앙선","구리","14915","14900","20230928",""
"20230925","중앙선","도농","13377","11651","20230928",""
"20230925","중앙선","양정","741","593","20230928",""
"20230925","중앙선","덕소","6343","5969","20230928",""
"20230925","중앙선","도심","2945","2258","20230928",""
"20230925","중앙선","팔당","918","931","20230928",""
"20230925","중앙선","운길산","792","761","20230928",""
"20230925","중앙선","양수","2097","2051","20230928",""
"20230925","중앙선","신원","263","249","20230928",""
"20230925","중앙선","국수","924","883","20230928",""
"20230925","중앙선","아신","694","680","20230928",""
"20230925","중앙선","오빈","350","337","20230928",""
"20230925","중앙선","양평","3294","3230","20230928",""
"20230925","중앙선","원덕","438","407","20230928",""
"20230925","중앙선","용문","3536","3443","20230928",""
"20230926","1호선","시청","35647","35876","20230929",""
"20230926","1호선","종각","50387","45914","20230929",""
"20230926","중앙선","지평","55","58","20230929",""
"20230926","중앙선","용문","1617","1567","20230929",""
"20230926","중앙선","원덕","317","294","20230929",""
"20230926","중앙선","양평","2797","2907","20230929",""
"20230926","중앙선","오빈","304","303","20230929",""
"20230926","중앙선","아신","642","663","20230929",""
"20230926","중앙선","국수","707","700","20230929",""
"20230926","중앙선","신원","180","163","20230929",""
"20230926","중앙선","양수","1882","1782","20230929",""
"20230926","중앙선","운길산","553","508","20230929",""
"20230926","중앙선","팔당","689","697","20230929",""
"20230926","중앙선","도심","2757","2112","20230929",""
"20230926","중앙선","덕소","5885","5712","20230929",""
"20230926","중앙선","양정","777","659","20230929",""
"20230926","중앙선","도농","12790","11280","20230929",""
"20230926","중앙선","구리","14369","14435","20230929",""
"20230926","중앙선","양원","3548","3474","20230929",""
"20230926","중앙선","망우","8312","8217","20230929",""
"20230926","중앙선","상봉(시외버스터미널)","6196","6205","20230929",""
"20230926","중앙선","중랑","6023","5810","20230929",""
"20230926","중앙선","회기","31133","29683","20230929",""
"20230926","장항선","신창(순천향대)","3242","2751","20230929",""
"20230926","장항선","온양온천","4008","4196","20230929",""
"20230926","장항선","배방","1228","1163","20230929",""
"20230926","장항선","탕정","1556","1316","20230929",""
"20230926","장항선","아산","4230","4302","20230929",""
"20230926","장항선","쌍용(나사렛대)","3326","3132","20230929",""
"20230926","장항선","봉명","1537","1478","20230929",""
"20230926","일산선","대화","14433","11138","20230929",""
"20230926","일산선","주엽","10643","10733","20230929",""
"20230926","일산선","정발산","7290","7477","20230929",""
"20230926","일산선","마두","8534","8892","20230929",""
"20230926","일산선","백석","10977","11249","20230929",""
"20230926","일산선","대곡","3056","2251","20230929",""
"20230926","일산선","화정","18503","19133","20230929",""
"20230926","일산선","원당","12096","11597","20230929",""
"20230926","일산선","삼송","21517","20927","20230929",""
"20230926","일산선","원흥","13064","12482","20230929",""
"20230926","우이신설선","신설동","2574","2408","20230929",""
"20230926","우이신설선","보문","1973","1880","20230929",""
"20230926","우이신설선","성신여대입구(돈암)","4279","4619","20230929",""
"20230926","우이신설선","정릉","6013","5422","20230929",""
"20230926","우이신설선","북한산보국문","7553","7365","20230929",""
"20230926","우이신설선","솔샘","6819","6561","20230929",""
"20230926","우이신설선","삼양사거리","2750","2940","20230929",""
"20230926","우이신설선","삼양","2247","2423","20230929",""
"20230926","우이신설선","화계","3982","3863","20230929",""
"20230926","우이신설선","가오리","4846","4919","20230929",""
"20230926","우이신설선","4.19민주묘지","4358","4338","20230929",""
"20230926","우이신설선","솔밭공원","2931","2688","20230929",""
"20230926","우이신설선","북한산우이","2570","2233","20230929",""
"20230926","안산선","수리산","4528","3730","20230929",""
"20230926","안산선","오이도","8646","8519","20230929",""
"20230926","안산선","정왕","11081","11369","20230929",""
"20230926","안산선","신길온천","2004","1847","20230929",""
"20230926","안산선","안산","12235","11262","20230929",""
"20230926","안산선","초지","5919","6029","20230929",""
"20230926","안산선","고잔","9660","9164","20230929",""
"20230926","안산선","중앙","19343","20280","20230929",""
"20230926","안산선","한대앞","10925","11179","20230929",""
"20230926","안산선","상록수","17003","17306","20230929",""
"20230926","안산선","반월","4440","4316","20230929",""
"20230926","안산선","대야미","5360","4749","20230929",""
"20230926","안산선","산본","17190","18411","20230929",""
"20230926","신림선","관악산(서울대)","2782","2847","20230929",""
"20230926","신림선","서울대벤처타운","10212","9337","20230929",""
"20230926","신림선","서원","4104","3336","20230929",""
"20230926","신림선","신림","1865","2592","20230929",""
"20230926","신림선","당곡","5127","5009","20230929",""
"20230926","신림선","보라매병원","9045","9364","20230929",""
"20230926","신림선","보라매공원","2381","2596","20230929",""
"20230926","신림선","보라매","4428","4040","20230929",""
"20230926","신림선","서울지방병무청","3450","3655","20230929",""
"20230926","신림선","대방","3015","2308","20230929",""
"20230926","신림선","샛강","3196","3606","20230929",""
"20230926","수인선","인천","1071","1721","20230929",""
"20230926","수인선","신포","1802","1874","20230929",""
"20230926","수인선","숭의","4306","3926","20230929",""
"20230926","수인선","인하대","8262","7779","20230929",""
"20230926","수인선","송도","2538","2237","20230929",""
"20230926","수인선","연수","4803","4643","20230929",""
"20230926","수인선","원인재","4540","4759","20230929",""
"20230926","수인선","남동인더스파크","2416","2705","20230929",""
"20230926","수인선","호구포","4240","4442","20230929",""
"20230926","수인선","인천논현","5936","6355","20230929",""
"20230926","수인선","소래포구","5150","4794","20230929",""
"20230926","수인선","월곶","2939","2643","20230929",""
"20230926","수인선","달월","109","62","20230929",""
"20230926","수인선","사리","5419","4851","20230929",""
"20230926","수인선","야목","392","290","20230929",""
"20230926","수인선","어천","1255","1252","20230929",""
"20230926","수인선","오목천","5463","4545","20230929",""
"20230926","수인선","고색","5784","5452","20230929",""
"20230926","서해선","부천종합운동장","2604","2036","20230929",""
"20230926","서해선","원종","4236","4335","20230929",""
"20230926","서해선","김포공항","2741","3256","20230929",""
"20230926","분당선","매교","5531","5502","20230929",""
"20230926","분당선","수원시청","14070","15283","20230929",""
"20230926","분당선","매탄권선","6116","5900","20230929",""
"20230926","분당선","망포","17402","16242","20230929",""
"20230926","분당선","영통","9831","9943","20230929",""
"20230926","분당선","청명","5061","5066","20230929",""
"20230926","분당선","상갈","6287","5983","20230929",""
"20230926","분당선","기흥","12230","11723","20230929",""
"20230926","분당선","신갈","5358","5205","20230929",""
"20230926","분당선","구성","5486","5651","20230929",""
"20230926","분당선","죽전","15981","17494","20230929",""
"20230926","분당선","보정","3046","2620","20230929",""
"20230926","분당선","이매","6389","6100","20230929",""
"20230926","분당선","오리","12977","10942","20230929",""
"20230926","분당선","미금","16331","17419","20230929",""
"20230926","분당선","정자","20245","21291","20230929",""
"20230926","분당선","수내","15841","16135","20230929",""
"20230926","분당선","서현","26106","27018","20230929",""
"20230926","분당선","야탑","27371","29601","20230929",""
"20230926","분당선","모란","21700","21497","20230929",""
"20230926","분당선","태평","14456","13889","20230929",""
"20230926","분당선","가천대","14471","15040","20230929",""
"20230926","분당선","선정릉","9072","9546","20230929",""
"20230926","분당선","강남구청","11165","12671","20230929",""
"20230926","분당선","압구정로데오","21188","23080","20230929",""
"20230926","분당선","서울숲","12087","12492","20230929",""
"20230926","분당선","수원","8386","7667","20230929",""
"20230926","분당선","복정","3","0","20230929",""
"20230926","분당선","수서","15908","17772","20230929",""
"20230926","분당선","대모산입구","6866","6418","20230929",""
"20230926","분당선","개포동","5467","5646","20230929",""
"20230926","분당선","구룡","3206","2967","20230929",""
"20230926","분당선","도곡","8870","8571","20230929",""
"20230926","분당선","한티","17165","18613","20230929",""
"20230926","분당선","선릉","15522","23566","20230929",""
"20230926","과천선","범계","28858","29230","20230929",""
"20230926","과천선","평촌","20128","19545","20230929",""
"20230926","과천선","인덕원","27717","28106","20230929",""
"20230926","과천선","정부과천청사","13435","13845","20230929",""
"20230926","과천선","과천","7649","6950","20230929",""
"20230926","과천선","대공원","2886","2608","20230929",""
"20230926","과천선","경마공원","2113","2162","20230929",""
"20230926","과천선","선바위","9243","7880","20230929",""
"20230926","공항철도 1호선","영종","3949","3974","20230929",""
"20230926","공항철도 1호선","인천공항2터미널","5892","5323","20230929",""
"20230926","공항철도 1호선","인천공항1터미널","11452","12340","20230929",""
"20230926","공항철도 1호선","공항화물청사","2392","2590","20230929",""
"20230926","공항철도 1호선","운서","8751","8840","20230929",""
"20230926","공항철도 1호선","청라국제도시","7893","7487","20230929",""
"20230926","공항철도 1호선","검암","7570","7622","20230929",""
"20230926","공항철도 1호선","계양","14465","13562","20230929",""
"20230926","공항철도 1호선","김포공항","10162","6451","20230929",""
"20230926","공항철도 1호선","마곡나루(서울식물원)","12270","11245","20230929",""
"20230926","공항철도 1호선","디지털미디어시티","16863","15440","20230929",""
"20230926","공항철도 1호선","홍대입구","11928","12089","20230929",""
"20230926","공항철도 1호선","공덕","3031","4003","20230929",""
"20230926","공항철도 1호선","서울역","11361","12311","20230929",""
"20230926","경춘선","춘천","1605","1442","20230929",""
"20230926","경춘선","남춘천","2464","2383","20230929",""
"20230926","경춘선","김유정","244","276","20230929",""
"20230926","경춘선","강촌","472","441","20230929",""
"20230926","경춘선","백양리","48","49","20230929",""
"20230926","경춘선","굴봉산","71","64","20230929",""
"20230926","경춘선","가평","1568","1583","20230929",""
"20230926","경춘선","상천","269","242","20230929",""
"20230926","경춘선","청평","1596","1575","20230929",""
"20230926","경춘선","대성리","381","328","20230929",""
"20230926","경춘선","마석","4041","3890","20230929",""
"20230926","경춘선","천마산","1648","1504","20230929",""
"20230926","경춘선","평내호평","6776","6572","20230929",""
"20230926","경춘선","금곡","1592","1546","20230929",""
"20230926","경춘선","사릉","2560","2480","20230929",""
"20230926","경춘선","퇴계원","3903","3478","20230929",""
"20230926","경춘선","별내","3431","3301","20230929",""
"20230926","경춘선","갈매","3582","3030","20230929",""
"20230926","경춘선","신내","2538","2414","20230929",""
"20230926","경인선","도화","4533","4088","20230929",""
"20230926","경인선","중동","10043","9258","20230929",""
"20230926","경인선","온수(성공회대입구)","7387","6898","20230929",""
"20230926","경인선","도원","3460","3597","20230929",""
"20230926","경인선","간석","6491","6069","20230929",""
"20230926","경인선","부개","9719","8954","20230929",""
